clip,frame,player_id,real_x,real_y
game8/Clip1,0,player_bottom,5.0706625032629,7.9585364727789125
game8/Clip1,0,player_top,1.696342200555414,20.66548990011365
game8/Clip1,1,player_bottom,5.070943699903569,7.958735999412798
game8/Clip1,1,player_top,1.5789046555997877,21.010692931523028
game8/Clip1,2,player_bottom,5.071318894316026,7.959444216336996
game8/Clip1,2,player_top,1.574629599494923,20.972664631933498
game8/Clip1,3,player_bottom,5.072087156502423,7.961014014923905
game8/Clip1,3,player_top,1.5622686922371818,20.78110753082578
game8/Clip1,4,player_bottom,5.0742394209936785,7.964752583132032
game8/Clip1,4,player_top,1.534257909981414,20.58621832980075
game8/Clip1,5,player_bottom,5.07458873326571,7.968457506226624
game8/Clip1,5,player_top,1.4915025117696492,20.38783017411015
game8/Clip1,6,player_bottom,5.071713206093513,7.974019699533879
game8/Clip1,6,player_top,1.5177829650105212,20.0616124523768
game8/Clip1,7,player_bottom,5.062570552538328,7.980014259835761
game8/Clip1,7,player_top,1.5786517366554043,19.577273200074032
game8/Clip1,8,player_bottom,5.052153012671861,7.98428939394986
game8/Clip1,8,player_top,1.629084941995555,19.215453740675784
game8/Clip1,9,player_bottom,5.043168910544782,7.983919704663655
game8/Clip1,9,player_top,1.7098685271009504,18.776621291313166
game8/Clip1,10,player_bottom,5.037808315663484,7.981941329196423
game8/Clip1,10,player_top,1.7495000305363992,18.61370301145912
game8/Clip1,11,player_bottom,5.036757552303518,7.981579885121024
game8/Clip1,11,player_top,1.7990086799580376,18.60413429635612
game8/Clip1,12,player_bottom,5.038260023291776,7.981604038939678
game8/Clip1,12,player_top,1.9036661677324018,18.618693201840323
game8/Clip1,13,player_bottom,5.0436107817939035,7.981929703721312
game8/Clip1,13,player_top,1.9353219692696655,18.679584141492253
game8/Clip1,14,player_bottom,5.048998350988131,7.982292021328604
game8/Clip1,14,player_top,2.0155321887707207,18.646847856964975
game8/Clip1,15,player_bottom,5.054680198033212,7.982491847722696
game8/Clip1,15,player_top,2.0990982879393596,18.589403273653705
game8/Clip1,16,player_bottom,5.069391882067419,7.9814277044615
game8/Clip1,16,player_top,2.089729210437526,18.80526922628706
game8/Clip1,17,player_bottom,5.077741908358635,7.980519180050991
game8/Clip1,17,player_top,2.0868446431931753,19.0424231094344
game8/Clip1,18,player_bottom,5.087676544427789,7.979466863138225
game8/Clip1,18,player_top,2.0898833775944525,19.34505019782166
game8/Clip1,19,player_bottom,5.0968832462500675,7.979045752001331
game8/Clip1,19,player_top,2.165519100395995,18.939927168079674
game8/Clip1,20,player_bottom,5.122838320022833,7.975716337677205
game8/Clip1,20,player_top,2.1808178471598416,18.79381431725383
