clip,frame,player_id,real_x,real_y
game8/Clip1,0,player_bottom,7.855636250074516,-1.4271296051045337
game8/Clip1,0,player_top,3.311207288082193,23.63118906246057
game8/Clip1,1,player_bottom,7.856537070630277,-1.4231383344917579
game8/Clip1,1,player_top,3.2804646512587605,23.714816428521768
game8/Clip1,2,player_bottom,7.857028495706768,-1.4105485214848992
game8/Clip1,2,player_top,3.2733458985476918,23.705911368881303
game8/Clip1,3,player_bottom,7.857862613521448,-1.3829514577392095
game8/Clip1,3,player_top,3.242507294732125,23.659458964425607
game8/Clip1,4,player_bottom,7.861228773322858,-1.3166363939517791
game8/Clip1,4,player_top,3.200521669819454,23.611307546941642
game8/Clip1,5,player_bottom,7.85666802533623,-1.2556352719511736
game8/Clip1,5,player_top,3.147511935765686,23.560852297358764
game8/Clip1,6,player_bottom,7.834783716896135,-1.173157458548239
game8/Clip1,6,player_top,3.1196964037034802,23.474738760127252
game8/Clip1,7,player_bottom,7.784646070531652,-1.099886664411937
game8/Clip1,7,player_top,3.0906443806596533,23.338762121548534
game8/Clip1,8,player_bottom,7.731836915192145,-1.0575535700069358
game8/Clip1,8,player_top,3.0708664723439325,23.230402744637377
game8/Clip1,9,player_bottom,7.692677001415675,-1.0858366533324944
game8/Clip1,9,player_top,3.059508176941076,23.09028090932964
game8/Clip1,10,player_bottom,7.6719878930580006,-1.1308395242311235
game8/Clip1,10,player_top,3.0621171989821474,23.035773454172723
game8/Clip1,11,player_bottom,7.667887588504737,-1.139311127982091
game8/Clip1,11,player_top,3.0967365062570282,23.03298005725098
game8/Clip1,12,player_bottom,7.6745094149264474,-1.1351726524457069
game8/Clip1,12,player_top,3.175200717859299,23.038418155466807
game8/Clip1,13,player_bottom,7.697727199094712,-1.1165724851482322
game8/Clip1,13,player_top,3.2072430712769653,23.05930582491209
game8/Clip1,14,player_bottom,7.721036633782079,-1.097335669310662
game8/Clip1,14,player_top,3.2603835023568495,23.04887163580251
game8/Clip1,15,player_bottom,7.745885696119344,-1.0799487044649883
game8/Clip1,15,player_top,3.31267434458961,23.030133275487344
game8/Clip1,16,player_bottom,7.812509633446568,-1.0602549267992545
game8/Clip1,16,player_top,3.335559130066248,23.102338924011917
game8/Clip1,17,player_bottom,7.8506769058107615,-1.0540552223065836
game8/Clip1,17,player_top,3.3650422060405782,23.178474589433137
game8/Clip1,18,player_bottom,7.8961704902902605,-1.0461043202266713
game8/Clip1,18,player_top,3.405591491563884,23.27133636752832
game8/Clip1,19,player_bottom,7.9374116075705174,-1.0299950425147344
game8/Clip1,19,player_top,3.4068406711244448,23.145959666632997
game8/Clip1,20,player_bottom,8.057000163237776,-1.0186560823176942
game8/Clip1,20,player_top,3.398845810711559,23.098725440161836
game8/Clip1,21,player_bottom,8.169263574121157,-0.9936064615914004
game8/Clip1,21,player_top,3.388397380316507,23.0824565135671
game8/Clip1,22,player_bottom,8.268035512281605,-0.9870444248859925
game8/Clip1,22,player_top,3.3880639336607814,23.06757032769764
game8/Clip1,23,player_bottom,8.431733471900243,-0.9936053679362038
game8/Clip1,23,player_top,3.3784948994775523,23.0883662178705
game8/Clip1,24,player_bottom,8.507379423743693,-0.9681112843253916
game8/Clip1,24,player_top,3.3695572397488687,23.164593632012053
game8/Clip1,25,player_bottom,8.631676968044594,-0.5139859418308037
game8/Clip1,25,player_top,3.3646558640324447,23.333817937102797
game8/Clip1,26,player_bottom,8.758920048526088,-0.06630430757287212
game8/Clip1,26,player_top,3.360569484711542,23.417647132746474
game8/Clip1,27,player_bottom,8.864305983310595,0.1876701744910739
game8/Clip1,27,player_top,3.357503786315198,23.59188214201003
game8/Clip1,28,player_bottom,8.955501290913016,0.28214882146019865
game8/Clip1,28,player_top,3.3659025638325257,23.746985320992696
game8/Clip1,29,player_bottom,9.066146758721167,0.305222117836738
game8/Clip1,29,player_top,3.3665040419234225,23.91945242805526
game8/Clip1,30,player_bottom,9.194965063437145,0.11606927651981279
game8/Clip1,30,player_top,3.363569112664535,24.008655993526855
game8/Clip1,31,player_bottom,9.317913269376376,0.05269884182716859
game8/Clip1,31,player_top,3.3566361139498633,24.04601829494956
game8/Clip1,32,player_bottom,9.40827694785443,0.01645662264076788
game8/Clip1,32,player_top,3.351742529937892,24.101607439375943
game8/Clip1,33,player_bottom,9.469167315251397,0.016470321632980418
game8/Clip1,33,player_top,3.347193413577107,24.133121801858955
game8/Clip1,34,player_bottom,9.507903854580393,0.044054734672473846
game8/Clip1,34,player_top,3.3437611496691155,24.098930336337467
game8/Clip1,35,player_bottom,9.516092954914368,-0.005653242054918807
game8/Clip1,35,player_top,3.3830748661414836,24.027921494142834
game8/Clip1,36,player_bottom,9.520171091057405,-0.014400935827352142
game8/Clip1,36,player_top,3.4282330338330214,24.02920123561845
game8/Clip1,37,player_bottom,9.532787029064325,-0.041107541622453184
game8/Clip1,37,player_top,3.4803544751248703,24.008414499585612
game8/Clip1,38,player_bottom,9.539494688015134,-0.04119493885590805
game8/Clip1,38,player_top,3.5165554741121676,24.01970393910718
game8/Clip1,39,player_bottom,9.555047318336246,-0.0062222228341819695
game8/Clip1,39,player_top,3.531663524456087,23.972806369928787
game8/Clip1,40,player_bottom,9.532170490013696,-0.00022824876343478814
game8/Clip1,40,player_top,3.5156390307927237,24.10837030906754
game8/Clip1,41,player_bottom,9.527049557024098,0.04437176777957212
game8/Clip1,41,player_top,3.4948990579552586,24.22798396408241
game8/Clip1,42,player_bottom,9.481881299592,0.03924435029502617
game8/Clip1,42,player_top,3.4625984422324523,24.533999802175888
game8/Clip1,43,player_bottom,9.433100815459849,0.06640197500088701
game8/Clip1,43,player_top,3.417298861974472,24.785805710059563
game8/Clip1,44,player_bottom,9.328674964237493,0.08924292957057489
game8/Clip1,44,player_top,3.4160428359997925,24.944930843591226
game8/Clip1,45,player_bottom,9.232422763558729,0.014605894319676809
game8/Clip1,45,player_top,3.4273475901338224,25.054241725150586
game8/Clip1,46,player_bottom,9.073016669696953,0.06571390127469481
game8/Clip1,46,player_top,3.4366486505791394,25.096384173329263
game8/Clip1,47,player_bottom,8.95985249451254,0.086426373429206
game8/Clip1,47,player_top,3.438605846718131,25.095271360763682
game8/Clip1,48,player_bottom,8.880599105674278,0.09810341515411351
game8/Clip1,48,player_top,3.4292594618278285,25.08940956975101
game8/Clip1,49,player_bottom,8.809617249394872,0.11591747741375169
game8/Clip1,49,player_top,3.4315245567642534,25.073993872600433
game8/Clip1,50,player_bottom,8.684714166210384,0.15603915483916717
game8/Clip1,50,player_top,3.439113434534477,25.052880616329542
game8/Clip1,51,player_bottom,8.537441393861684,0.15833260218729128
game8/Clip1,51,player_top,3.4450912735509065,25.09345548913083
game8/Clip1,52,player_bottom,8.454077533836845,0.14197578843875708
game8/Clip1,52,player_top,3.4510026238681153,25.125788105441284
game8/Clip1,53,player_bottom,8.341194198058927,0.10249206443923622
game8/Clip1,53,player_top,3.4914515493210585,25.207765342775357
game8/Clip1,54,player_bottom,8.269096340674846,-0.036316911368063004
game8/Clip1,54,player_top,3.481161391934713,25.402113017228878
game8/Clip1,55,player_bottom,8.131283722467238,-0.1808774945199409
game8/Clip1,55,player_top,3.44668964066432,25.61502303932282
game8/Clip1,56,player_bottom,8.046281580971918,-0.24968833265537924
game8/Clip1,56,player_top,3.3657543786248083,26.011738447588357
game8/Clip1,57,player_bottom,7.92046477932507,-0.31426224548820325
game8/Clip1,57,player_top,3.3513087969471362,26.21317437870012
game8/Clip1,58,player_bottom,7.7545609079062086,-0.30697953533485944
game8/Clip1,58,player_top,3.352233200804774,26.34871397186464
game8/Clip1,59,player_bottom,7.597347282977104,-0.31928245561839785
game8/Clip1,59,player_top,3.292460933016045,26.511318605417284
game8/Clip1,60,player_bottom,7.470455837482687,-0.26973930372421134
game8/Clip1,60,player_top,3.3034653605515585,26.517876162780183
game8/Clip1,61,player_bottom,7.321272775071586,-0.06704010928804596
game8/Clip1,61,player_top,3.294818259066805,26.445455537485238
game8/Clip1,62,player_bottom,7.2265029330861115,-0.016801220987947712
game8/Clip1,62,player_top,3.2975517409652073,26.452548315048425
game8/Clip1,63,player_bottom,7.038051975976359,-0.23754914250877496
game8/Clip1,63,player_top,3.2818532063168937,26.443834334398005
game8/Clip1,64,player_bottom,6.904590577253426,-0.4173176584056298
game8/Clip1,64,player_top,3.2796755361312857,26.415692390819025
game8/Clip1,65,player_bottom,6.751749501956112,-0.540874058998099
game8/Clip1,65,player_top,3.277254339829611,26.413402236960025
game8/Clip1,66,player_bottom,6.621112180497291,-0.7086278254546186
game8/Clip1,66,player_top,3.265567368208461,26.442838093762628
game8/Clip1,67,player_bottom,6.505861541679441,-0.7930231081116751
game8/Clip1,67,player_top,3.273666938389019,26.51097621291896
game8/Clip1,68,player_bottom,6.423561674848477,-0.845519243598259
game8/Clip1,68,player_top,3.278946064140773,26.55984834835402
game8/Clip1,69,player_bottom,6.336465408499359,-0.8556733552814985
game8/Clip1,69,player_top,3.305758203795929,26.593142584749565
game8/Clip1,70,player_bottom,6.212204002487037,-0.8469694968892446
game8/Clip1,70,player_top,3.315620214222902,26.63967705134731
game8/Clip1,71,player_bottom,6.060730615984606,-0.8344688827976727
game8/Clip1,71,player_top,3.3265452094254275,26.78865297114897
game8/Clip1,72,player_bottom,5.918931855429544,-0.815007255575702
game8/Clip1,72,player_top,3.3258975436592877,26.92416022162105
game8/Clip1,73,player_bottom,5.810796998265626,-0.798330754621179
game8/Clip1,73,player_top,3.3136676206680824,27.037609296045243
game8/Clip1,74,player_bottom,5.688190452637523,-0.7837263546861345
game8/Clip1,74,player_top,3.325345348997858,27.11569024431812
game8/Clip1,75,player_bottom,5.602023775485914,-0.7468202971993859
game8/Clip1,75,player_top,3.3288207286480067,27.155926447167875
game8/Clip1,76,player_bottom,5.450715140751621,-0.7591376191921536
game8/Clip1,76,player_top,3.2871852413082148,27.12721665334068
game8/Clip1,77,player_bottom,5.338348022042063,-0.7931554850816086
game8/Clip1,77,player_top,3.2780541256743416,27.12483617217579
game8/Clip1,78,player_bottom,5.1945016454641655,-0.8373869623584522
game8/Clip1,78,player_top,3.287785602576835,27.109687352272708
game8/Clip1,79,player_bottom,5.09735204230419,-0.8373537705057013
game8/Clip1,79,player_top,3.2932018374616265,27.098109788526024
game8/Clip1,80,player_bottom,5.024553072195116,-0.8614154784918198
game8/Clip1,80,player_top,3.3173217712579013,27.085407265688563
game8/Clip1,81,player_bottom,4.946638187687872,-0.9134965656876163
game8/Clip1,81,player_top,3.347544022104718,27.067855998915366
game8/Clip1,82,player_bottom,4.865851769445195,-0.9595673766798569
game8/Clip1,82,player_top,3.3788541132248278,27.058714954885655
game8/Clip1,83,player_bottom,4.753392633020093,-0.9398633322544844
