clip,frame,player_id,player_label,foot_x,foot_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence
game8/Clip1,0,1,player_bottom,931.65673828125,615.04541015625,888.2137451171875,487.4541015625,975.0997924804688,615.04541015625,0.9102007746696472
game8/Clip1,0,2,player_top,602.3312377929688,237.0994110107422,583.48193359375,167.06790161132812,621.1805419921875,237.0994110107422,0.8323482871055603
game8/Clip1,1,1,player_bottom,931.571533203125,614.8892211914062,887.3513793945312,484.96759033203125,975.7916259765625,614.8892211914062,0.9058973789215088
game8/Clip1,1,2,player_top,600.4210815429688,235.98275756835938,581.3409423828125,164.86753845214844,619.501220703125,235.98275756835938,0.845272421836853
game8/Clip1,2,1,player_bottom,931.5752563476562,614.5169067382812,886.2266235351562,481.1015930175781,976.9238891601562,614.5169067382812,0.9077748656272888
game8/Clip1,2,2,player_top,599.87890625,234.1522216796875,579.7691650390625,158.74093627929688,619.9887084960938,234.1522216796875,0.8213048577308655
game8/Clip1,3,1,player_bottom,931.0533447265625,613.6666870117188,885.16650390625,478.3211975097656,976.940185546875,613.6666870117188,0.910047709941864
game8/Clip1,3,2,player_top,598.798095703125,233.73345947265625,577.1041259765625,151.607177734375,620.4920654296875,233.73345947265625,0.7918646335601807
game8/Clip1,4,1,player_bottom,930.3477783203125,611.9985961914062,884.2801513671875,475.70660400390625,976.4154052734375,611.9985961914062,0.9146137833595276
game8/Clip1,4,2,player_top,596.5322875976562,235.40008544921875,573.7352905273438,148.35609436035156,619.3292846679688,235.40008544921875,0.7604998350143433
game8/Clip1,5,1,player_bottom,929.4423828125,610.383544921875,883.3917846679688,473.54541015625,975.4930419921875,610.383544921875,0.9044138789176941
game8/Clip1,5,2,player_top,594.8392333984375,234.84014892578125,574.9766845703125,159.2770233154297,614.7018432617188,234.84014892578125,0.7574521899223328
game8/Clip1,6,1,player_bottom,927.44384765625,608.496337890625,882.01806640625,472.8769226074219,972.8695678710938,608.496337890625,0.8798232674598694
game8/Clip1,6,2,player_top,592.894287109375,237.10740661621094,574.036376953125,166.14878845214844,611.7522583007812,237.10740661621094,0.7977409958839417
game8/Clip1,7,1,player_bottom,923.64404296875,606.747802734375,878.920654296875,473.0303955078125,968.367431640625,606.747802734375,0.8984550833702087
game8/Clip1,7,2,player_top,592.1668701171875,238.40890502929688,573.0010375976562,167.05130004882812,611.332763671875,238.40890502929688,0.7986796498298645
game8/Clip1,8,1,player_bottom,919.2693481445312,605.3980712890625,875.4611206054688,475.0403137207031,963.0775756835938,605.3980712890625,0.9019327759742737
game8/Clip1,8,2,player_top,590.7581787109375,240.2442169189453,571.8740234375,171.56591796875,609.6422729492188,240.2442169189453,0.7751731872558594
game8/Clip1,9,1,player_bottom,916.4676513671875,605.605224609375,873.1356811523438,477.66680908203125,959.7996215820312,605.605224609375,0.9088274240493774
game8/Clip1,9,2,player_top,590.4034423828125,241.64051818847656,571.2408447265625,173.29342651367188,609.5659790039062,241.64051818847656,0.7798871397972107
game8/Clip1,10,1,player_bottom,915.4292602539062,606.8737182617188,871.7427368164062,478.8054504394531,959.1157836914062,606.8737182617188,0.8209208846092224
game8/Clip1,10,4,player_top,476.6798095703125,175.7319793701172,456.9554443359375,113.51226043701172,496.4042053222656,175.7319793701172,0.7182110548019409
game8/Clip1,11,1,player_bottom,915.1146240234375,607.2179565429688,871.87255859375,481.75225830078125,958.3566284179688,607.2179565429688,0.9002990126609802
game8/Clip1,11,4,player_top,476.6798095703125,175.7319793701172,456.9554443359375,113.51226043701172,496.4042053222656,175.7319793701172,0.7182110548019409
game8/Clip1,12,1,player_bottom,915.6241455078125,607.0745849609375,872.2552490234375,482.7528381347656,958.9929809570312,607.0745849609375,0.9030343890190125
game8/Clip1,12,4,player_top,476.64080810546875,175.75543212890625,456.9407653808594,113.61163330078125,496.34088134765625,175.75543212890625,0.7113929390907288
game8/Clip1,13,1,player_bottom,917.0420532226562,606.2489013671875,873.0798950195312,481.99700927734375,961.0042114257812,606.2489013671875,0.8851156234741211
game8/Clip1,13,4,player_top,476.5931701660156,175.75857543945312,456.8564758300781,113.48709106445312,496.3298645019531,175.75857543945312,0.7181971073150635
game8/Clip1,14,1,player_bottom,918.3878173828125,605.639892578125,872.3976440429688,477.24224853515625,964.3779296875,605.639892578125,0.8871068954467773
game8/Clip1,14,4,player_top,476.57415771484375,175.73345947265625,456.90301513671875,113.69266510009766,496.2453308105469,175.73345947265625,0.713830292224884
game8/Clip1,15,1,player_bottom,922.34716796875,605.4240112304688,872.8527221679688,469.3248291015625,971.8416748046875,605.4240112304688,0.8799766302108765
game8/Clip1,15,4,player_top,476.5858917236328,175.71234130859375,456.9846878051758,113.98558235168457,496.1871109008789,175.71234130859375,0.7122363299131393
game8/Clip1,16,1,player_bottom,925.4796142578125,605.220458984375,874.3558349609375,466.9181823730469,976.6033935546875,605.220458984375,0.891974687576294
game8/Clip1,16,2,player_top,605.32373046875,241.7034454345703,585.9810791015625,178.6571044921875,624.6663208007812,241.7034454345703,0.7272237539291382
game8/Clip1,17,1,player_bottom,927.905517578125,605.0325927734375,875.1103515625,463.05096435546875,980.70068359375,605.0325927734375,0.8923287987709045
game8/Clip1,17,2,player_top,605.83935546875,240.20571899414062,586.7114868164062,177.3066864013672,624.9671630859375,240.20571899414062,0.7825060486793518
game8/Clip1,18,1,player_bottom,934.0447998046875,604.7633666992188,882.14111328125,464.4342346191406,985.9485473632812,604.7633666992188,0.8784651756286621
game8/Clip1,18,2,player_top,605.7708740234375,240.47278594970703,586.7901306152344,176.9660873413086,624.7516174316406,240.47278594970703,0.7796769440174103
game8/Clip1,19,1,player_bottom,939.1627197265625,604.3655395507812,888.9047241210938,468.95294189453125,989.4207763671875,604.3655395507812,0.8801799416542053
game8/Clip1,19,2,player_top,605.702392578125,240.73985290527344,586.8687744140625,176.62548828125,624.5360717773438,240.73985290527344,0.7768478393554688
game8/Clip1,20,1,player_bottom,946.6465454101562,604.1560668945312,896.2130737304688,468.4310607910156,997.0800170898438,604.1560668945312,0.8752186894416809
game8/Clip1,20,2,player_top,604.99609375,241.06820678710938,586.384033203125,176.45809936523438,623.608154296875,241.06820678710938,0.7772915363311768
game8/Clip1,21,1,player_bottom,963.2852783203125,603.22021484375,913.045166015625,463.7414245605469,1013.5253295898438,603.22021484375,0.7980397939682007
game8/Clip1,21,2,player_top,604.3895263671875,241.48634338378906,586.0809326171875,176.71316528320312,622.6981811523438,241.48634338378906,0.7673447132110596
game8/Clip1,22,1,player_bottom,967.027099609375,602.6504516601562,918.16650390625,461.79864501953125,1015.8877563476562,602.6504516601562,0.775700569152832
game8/Clip1,22,2,player_top,604.5242836692116,240.8334197998047,586.1902743252841,175.9077183116566,622.8583512739701,240.8334197998047,0.7686422629789873
game8/Clip1,23,1,player_bottom,974.0938720703125,602.3056640625,926.440673828125,460.1184387207031,1021.7470703125,602.3056640625,0.7932125329971313
game8/Clip1,23,2,player_top,604.6590409712358,240.1804962158203,586.2996160333806,175.1022713401101,623.0185213955966,240.1804962158203,0.7699398127469149
game8/Clip1,24,1,player_bottom,977.083251953125,602.8731689453125,930.685546875,457.5307922363281,1023.4808959960938,602.8731689453125,0.8268076181411743
game8/Clip1,24,2,player_top,604.79379827326,239.52757263183594,586.4089577414773,174.29682436856356,623.178691517223,239.52757263183594,0.7712373625148427
game8/Clip1,25,1,player_bottom,981.7289428710938,591.9306640625,940.0560302734375,456.0299987792969,1023.40185546875,591.9306640625,0.8256080746650696
game8/Clip1,25,2,player_top,604.9285555752841,238.87464904785156,586.5182994495739,173.49137739701703,623.3388616388494,238.87464904785156,0.7725349122827704
game8/Clip1,26,1,player_bottom,986.5655517578125,580.40478515625,949.3197631835938,455.4006042480469,1023.8113403320312,580.40478515625,0.8548429608345032
game8/Clip1,26,2,player_top,605.0633128773082,238.2217254638672,586.6276411576705,172.68593042547053,623.4990317604759,238.2217254638672,0.773832462050698
game8/Clip1,27,1,player_bottom,991.0382690429688,573.8369750976562,956.5162353515625,455.3836669921875,1025.560302734375,573.8369750976562,0.8246086239814758
game8/Clip1,27,2,player_top,605.1980701793324,237.5688018798828,586.736982865767,171.880483453924,623.6592018821023,237.5688018798828,0.7751300118186257
game8/Clip1,28,1,player_bottom,998.3458251953125,571.8651733398438,964.4119873046875,452.77374267578125,1032.2796630859375,571.8651733398438,0.7986093163490295
game8/Clip1,28,2,player_top,605.3328274813565,236.91587829589844,586.8463245738636,171.0750364823775,623.8193720037287,236.91587829589844,0.7764275615865533
game8/Clip1,29,1,player_bottom,1005.5103759765625,571.1160888671875,970.8017578125,447.6249084472656,1040.218994140625,571.1160888671875,0.8430914878845215
game8/Clip1,29,2,player_top,605.4675847833806,236.26295471191406,586.9556662819602,170.26958951083097,623.9795421253551,236.26295471191406,0.7777251113544811
game8/Clip1,30,1,player_bottom,1016.3780517578125,574.2932739257812,980.2243041992188,444.3125305175781,1052.53173828125,574.2932739257812,0.8575906753540039
game8/Clip1,30,2,player_top,605.6023420854049,235.6100311279297,587.0650079900569,169.46414253928444,624.1397122469815,235.6100311279297,0.7790226611224088
game8/Clip1,31,1,player_bottom,1025.505126953125,575.8500366210938,988.5738525390625,443.67919921875,1062.4365234375,575.8500366210938,0.8405386805534363
game8/Clip1,31,2,player_top,605.737099387429,234.9571075439453,587.1743496981534,168.65869556773794,624.299882368608,234.9571075439453,0.7803202108903364
game8/Clip1,32,1,player_bottom,1033.294921875,576.1724853515625,996.1190795898438,444.510009765625,1070.4708251953125,576.1724853515625,0.8087785840034485
game8/Clip1,32,2,player_top,605.8718566894531,234.30418395996094,587.28369140625,167.8532485961914,624.4600524902344,234.30418395996094,0.7816177606582642
game8/Clip1,33,1,player_bottom,1038.1793212890625,575.86279296875,1000.8768920898438,445.4057312011719,1075.4818115234375,575.86279296875,0.6609385013580322
game8/Clip1,33,2,player_top,606.0066139914773,233.65126037597656,587.3930331143466,167.04780162464488,624.6202226118608,233.65126037597656,0.7829153104261919
game8/Clip1,34,1,player_bottom,1040.8077392578125,577.5477294921875,1003.0791625976562,447.1273193359375,1078.5362548828125,577.5477294921875,0.6231210231781006
game8/Clip1,34,2,player_top,606.1413712935014,232.9983367919922,587.5023748224431,166.24235465309837,624.7803927334872,232.9983367919922,0.7842128601941195
game8/Clip1,35,1,player_bottom,1042.196044921875,578.6412963867188,1004.5430908203125,449.5919494628906,1079.84912109375,578.6412963867188,0.7350367903709412
game8/Clip1,35,2,player_top,606.2761285955256,232.3454132080078,587.6117165305398,165.43690768155184,624.9405628551136,232.3454132080078,0.7855104099620472
game8/Clip1,36,1,player_bottom,1042.91259765625,579.2677001953125,1003.1605224609375,442.8484802246094,1082.6646728515625,579.2677001953125,0.8604252934455872
game8/Clip1,36,2,player_top,606.4108858975497,231.69248962402344,587.7210582386364,164.6314607100053,625.10073297674,231.69248962402344,0.786807959729975
game8/Clip1,37,1,player_bottom,1042.8135986328125,578.9642944335938,1002.5883178710938,441.0511779785156,1083.038818359375,578.9642944335938,0.7873976230621338
game8/Clip1,37,2,player_top,606.5456431995739,231.03956604003906,587.830399946733,163.8260137384588,625.2609030983665,231.03956604003906,0.7881055094979026
game8/Clip1,38,1,player_bottom,1039.9466552734375,578.381591796875,998.5226440429688,437.5086975097656,1081.37060546875,578.381591796875,0.8129460215568542
game8/Clip1,38,2,player_top,606.680400501598,230.3866424560547,587.9397416548295,163.02056676691228,625.4210732199929,230.3866424560547,0.7894030592658303
game8/Clip1,39,1,player_bottom,1038.8658447265625,577.666015625,998.9905395507812,444.44390869140625,1078.7410888671875,577.666015625,0.8179184198379517
game8/Clip1,39,2,player_top,606.8151578036221,229.7337188720703,588.0490833629261,162.21511979536578,625.5812433416194,229.7337188720703,0.7907006090337579
game8/Clip1,40,1,player_bottom,1036.6993408203125,576.8015747070312,992.8325805664062,430.6441650390625,1080.5660400390625,576.8015747070312,0.8304250836372375
game8/Clip1,40,2,player_top,606.9499151056463,229.08079528808594,588.1584250710227,161.40967282381925,625.7414134632457,229.08079528808594,0.7919981588016857
game8/Clip1,41,1,player_bottom,1033.7999267578125,576.7435302734375,988.8631591796875,428.94305419921875,1078.7366943359375,576.7435302734375,0.8459584712982178
game8/Clip1,41,2,player_top,607.0846724076705,228.42787170410156,588.2677667791194,160.60422585227272,625.9015835848721,228.42787170410156,0.7932957085696134
game8/Clip1,42,1,player_bottom,1031.327880859375,576.740966796875,988.0232543945312,437.4769592285156,1074.6324462890625,576.740966796875,0.7625280618667603
game8/Clip1,42,2,player_top,607.2194297096946,227.7749481201172,588.3771084872159,159.79877888072622,626.0617537064986,227.7749481201172,0.794593258337541
game8/Clip1,43,1,player_bottom,1028.6280517578125,576.7169799804688,986.1663818359375,442.6220397949219,1071.0897216796875,576.7169799804688,0.5694284439086914
game8/Clip1,43,2,player_top,607.3541870117188,227.1220245361328,588.4864501953125,158.9933319091797,626.221923828125,227.1220245361328,0.7958908081054688
game8/Clip1,44,1,player_bottom,1025.48095703125,576.774169921875,984.9173583984375,451.43670654296875,1066.044677734375,576.774169921875,0.7928654551506042
game8/Clip1,44,2,player_top,607.4163818359375,225.9462432861328,589.0745239257812,159.38209533691406,625.75830078125,225.9462432861328,0.8186463117599487
game8/Clip1,45,1,player_bottom,1017.63525390625,577.8856201171875,977.3298950195312,455.55438232421875,1057.940673828125,577.8856201171875,0.8430102467536926
game8/Clip1,45,2,player_top,607.50302734375,225.70509338378906,589.1364013671875,159.24511108398437,625.8696899414062,225.70509338378906,0.8105738520622253
game8/Clip1,46,1,player_bottom,1005.2672729492188,576.8904418945312,965.1661376953125,455.9005126953125,1045.368408203125,576.8904418945312,0.8766825795173645
game8/Clip1,46,2,player_top,607.5896728515625,225.4639434814453,589.1982788085937,159.10812683105468,625.9810791015625,225.4639434814453,0.8025013923645019
game8/Clip1,47,1,player_bottom,998.5029296875,575.49365234375,957.9950561523438,454.0248107910156,1039.0107421875,575.49365234375,0.8970410823822021
game8/Clip1,47,2,player_top,607.676318359375,225.22279357910156,589.26015625,158.971142578125,626.0924682617188,225.22279357910156,0.7944289326667786
game8/Clip1,48,1,player_bottom,992.6099853515625,572.7805786132812,952.331298828125,452.88507080078125,1032.888671875,572.7805786132812,0.8724364042282104
game8/Clip1,48,2,player_top,607.7629638671875,224.9816436767578,589.3220336914062,158.83415832519532,626.203857421875,224.9816436767578,0.7863564729690552
game8/Clip1,49,1,player_bottom,985.8634033203125,571.198974609375,944.8004760742188,451.4396057128906,1026.92626953125,571.198974609375,0.8817947506904602
