clip,frame,player_id,player_label,foot_x,foot_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,confidence
game0/Clip1,0,1,player_bottom,1599.427734375,1012.412841796875,1534.705078125,831.0863647460938,1664.1502685546875,1012.412841796875,0.6954131722450256
game0/Clip1,0,47,player_top,898.2431640625,319.2063903808594,873.5074462890625,223.37110900878906,922.9789428710938,319.2063903808594,0.38275644183158875
game0/Clip1,1,1,player_bottom,1599.427734375,1012.412841796875,1534.705078125,831.0863647460938,1664.1502685546875,1012.412841796875,0.6954131722450256
game0/Clip1,1,47,player_top,898.2431640625,319.2063903808594,873.5074462890625,223.37110900878906,922.9789428710938,319.2063903808594,0.38275644183158875
game0/Clip1,2,1,player_bottom,1599.427734375,1012.412841796875,1534.705078125,831.0863647460938,1664.1502685546875,1012.412841796875,0.6954131722450256
game0/Clip1,2,47,player_top,898.2431640625,319.2063903808594,873.5074462890625,223.37110900878906,922.9789428710938,319.2063903808594,0.38275644183158875
game0/Clip1,3,1,player_bottom,1599.427734375,1012.412841796875,1534.705078125,831.0863647460938,1664.1502685546875,1012.412841796875,0.6954131722450256
game0/Clip1,3,47,player_top,898.2431640625,319.2063903808594,873.5074462890625,223.37110900878906,922.9789428710938,319.2063903808594,0.38275644183158875
game0/Clip1,4,1,player_bottom,1599.427734375,1012.412841796875,1534.705078125,831.0863647460938,1664.1502685546875,1012.412841796875,0.6954131722450256
game0/Clip1,4,47,player_top,898.2431640625,319.2063903808594,873.5074462890625,223.37110900878906,922.9789428710938,319.2063903808594,0.38275644183158875
game0/Clip1,5,1,player_bottom,1599.427734375,1012.412841796875,1534.705078125,831.0863647460938,1664.1502685546875,1012.412841796875,0.6954131722450256
game0/Clip1,5,47,player_top,898.2431640625,319.2063903808594,873.5074462890625,223.37110900878906,922.9789428710938,319.2063903808594,0.38275644183158875
game0/Clip1,6,1,player_bottom,1599.427734375,1012.412841796875,1534.705078125,831.0863647460938,1664.1502685546875,1012.412841796875,0.6954131722450256
game0/Clip1,6,47,player_top,898.2431640625,319.2063903808594,873.5074462890625,223.37110900878906,922.9789428710938,319.2063903808594,0.38275644183158875
game0/Clip1,7,1,player_bottom,1599.427734375,1012.412841796875,1534.705078125,831.0863647460938,1664.1502685546875,1012.412841796875,0.6954131722450256
game0/Clip1,7,47,player_top,898.2431640625,319.2063903808594,873.5074462890625,223.37110900878906,922.9789428710938,319.2063903808594,0.38275644183158875
